profile_id,profile_picture,friend_count,post_count,account_age_days,likes_per_post,comments_per_post,shared_links,about_section,suspicious_activity
P02346,1,500,735,2945,4.34,13.65,29,0,0
P02347,1,1661,163,2473,25.04,1.53,8,1,0
P02348,0,2099,745,249,44.51,9.08,32,1,0
P02349,1,102,376,1957,42.36,6.66,25,1,0
P02350,0,2746,704,1766,5.85,16.76,41,0,0
P02351,1,3276,496,1538,48.24,0.98,73,1,0
P02352,1,3085,596,685,13.2,17.27,41,0,0
P02353,1,3537,460,2799,17.47,14.07,95,0,0
P02354,1,1327,754,997,7.45,5.94,38,0,0
P02355,1,2474,473,405,18.89,3.96,60,1,0
P02356,0,1679,684,2848,31.78,19.0,46,0,0
P02357,1,3746,904,243,25.3,11.08,41,0,0
P02358,0,2562,36,2414,41.38,6.9,47,0,0
P02359,1,4163,598,2167,32.07,0.89,51,0,0
P02360,0,3317,640,2897,13.18,3.32,32,1,0
P02361,0,2436,705,3511,27.87,11.96,26,0,0
P02362,1,307,318,3575,3.21,10.26,42,0,0
P02363,0,3996,554,1605,29.04,15.15,28,1,0
P02364,1,1089,411,432,19.48,16.7,18,0,0
P02365,1,4555,355,182,4.92,7.94,81,0,0
P02366,0,2394,670,1484,15.37,2.02,98,1,0
P02367,0,4004,616,2806,44.9,15.83,27,0,0
P02368,1,666,964,1141,29.3,11.07,9,1,0
P02369,0,4163,228,30,45.16,19.6,66,0,0
P02370,1,2234,728,3024,20.54,15.93,92,0,0
P02371,1,1236,263,1172,48.95,6.58,15,0,0
P02372,1,1623,929,2575,18.0,8.57,99,0,0
P02373,1,1374,486,1296,37.84,4.71,0,0,0
P02374,1,3311,560,2911,15.27,10.24,81,0,0
P02375,1,176,351,3456,5.3,14.21,3,1,0
P02376,0,1353,441,1903,41.65,12.25,68,0,0
P02377,0,2928,634,101,38.13,6.84,84,1,0
P02378,1,625,458,1095,41.03,16.47,3,0,0
P02379,1,2654,814,1728,14.98,2.1,19,0,0
P02380,1,3608,24,2670,35.18,2.85,62,0,0
P02381,1,3715,130,2852,11.0,8.08,82,0,0
P02382,1,4274,940,2455,0.57,14.04,34,1,0
P02383,1,394,369,3418,43.32,13.88,44,1,0
P02384,1,1168,435,1390,26.18,7.33,56,0,0
P02385,0,4971,223,829,49.18,13.93,23,1,0
P02386,1,197,610,2836,19.25,1.21,19,0,0
P02387,0,968,351,617,47.84,5.8,27,0,0
P02388,1,3908,801,2596,30.75,13.88,37,0,0
P02389,1,3155,484,290,25.61,3.68,23,0,0
P02390,1,4764,196,2469,15.14,4.25,83,1,0
P02391,0,2504,108,180,41.26,1.74,23,0,0
P02392,0,1276,859,2702,41.44,7.29,69,0,0
P02393,1,4167,219,2161,20.85,16.5,24,0,0
P02394,0,4318,775,1261,36.36,16.73,95,0,0
P02395,1,1269,922,3165,22.36,17.25,80,1,0
P02396,0,1364,719,259,36.98,0.73,80,0,0
P02397,0,923,318,3178,49.71,19.87,68,0,0
P02398,0,470,81,2291,13.12,10.05,16,0,0
P02399,1,3016,536,2470,31.7,17.45,57,0,0
P02400,1,2054,697,334,18.99,18.1,72,0,0
P02401,0,4283,431,1046,27.42,10.29,19,0,0
P02402,0,2051,896,1896,43.71,1.02,1,1,0
P02403,1,2954,7,270,17.38,11.95,82,0,0
P02404,0,1148,635,3211,3.62,6.68,8,0,0
P02405,1,3086,148,3537,39.95,4.14,62,0,0
P02406,1,959,97,2501,27.75,3.65,82,0,0
P02407,0,629,727,1407,22.47,11.19,67,0,0
P02408,0,774,100,2641,9.17,2.09,5,1,0
P02409,1,359,729,1400,4.64,16.43,99,0,0
P02410,1,517,366,1009,13.94,4.55,10,0,0
P02411,1,1343,461,1461,35.95,10.99,20,1,0
P02412,0,1969,924,2903,20.59,2.51,62,0,0
P02413,1,3227,413,3493,28.51,17.19,88,0,0
P02414,0,2899,258,3227,4.1,13.84,29,1,0
P02415,1,934,902,3406,6.16,4.13,81,0,0
P02416,1,1986,355,3602,0.57,14.31,88,1,0
P02417,0,4996,10,1604,33.66,1.66,20,1,0
P02418,0,376,415,131,13.22,15.44,22,0,0
P02419,0,3560,570,2815,48.35,9.81,60,1,0
P02420,0,1774,249,1744,15.42,2.4,29,0,0
P02421,0,1505,651,2548,18.18,11.01,45,0,0
P02422,0,2654,846,1545,23.47,4.02,59,0,0
P02423,1,1010,549,3211,15.96,13.46,17,0,0
P02424,1,3477,121,134,40.87,14.17,61,0,0
P02425,0,1230,919,766,43.81,15.22,96,0,0
P02426,1,1177,64,2859,0.55,17.9,44,0,0
P02427,0,3857,657,3478,32.73,13.1,60,0,0
P02428,1,2095,301,769,34.3,9.84,58,0,0
P02429,0,1672,124,2141,48.07,17.08,34,0,0
P02430,1,1928,311,1907,18.52,18.0,21,1,0
P02431,1,3839,190,1264,9.76,15.64,23,1,0
P02432,1,3178,774,1772,26.03,18.85,86,1,0
P02433,1,4268,872,164,22.38,19.59,50,0,0
P02434,0,2553,449,324,39.59,5.03,64,0,0
P02435,1,2445,807,3289,45.2,3.67,14,0,0
P02436,0,4389,693,2987,4.34,8.97,27,0,0
P02437,0,551,158,619,42.33,19.94,41,0,0
P02438,0,2897,352,230,45.45,1.77,19,0,0
P02439,1,1039,819,2629,46.21,14.24,99,0,0
P02440,0,884,989,2780,38.22,17.02,42,0,0
P02441,1,3051,798,1202,37.1,19.93,79,1,0
P02442,1,4229,673,3151,0.74,12.39,68,0,0
P02443,1,4866,262,1377,46.01,7.6,62,0,0
P02444,1,3597,728,2718,17.58,3.33,42,0,0
P02445,1,2555,911,1891,2.06,19.64,78,0,0
P02446,0,1089,405,3232,20.65,18.48,1,0,0
P02447,0,4575,995,3498,36.64,16.09,87,1,0
P02448,0,4958,692,402,22.1,18.88,76,0,0
P02449,0,458,602,3103,37.9,1.22,22,0,0
P02450,0,4721,16,2168,25.47,12.63,11,1,0
P02451,0,4254,636,2774,14.97,5.5,45,0,0
P02452,1,2007,259,3586,10.15,15.31,32,1,0
P02453,1,1920,956,384,21.06,1.91,43,1,0
P02454,0,4527,889,1763,1.79,5.17,24,0,0
P02455,1,1003,354,1448,21.13,17.01,34,0,0
P02456,0,3083,488,2523,3.43,14.99,34,0,0
P02457,1,2114,213,2607,43.85,19.84,64,0,0
P02458,1,2589,238,1190,28.77,12.88,42,1,0
P02459,1,2143,179,388,32.3,6.06,67,0,0
P02460,1,4310,418,3404,14.44,10.96,61,0,0
P02461,1,2241,683,1546,11.29,18.88,30,1,0
P02462,1,4980,142,1773,35.4,13.04,27,0,0
P02463,1,2086,316,789,33.58,17.63,10,0,0
P02464,1,938,243,2800,6.13,0.46,31,0,0
P02465,1,4301,231,1494,11.93,7.39,65,1,0
P02466,0,3970,683,2751,47.33,18.71,59,1,0
P02467,0,3999,788,1547,15.21,0.79,50,1,0
P02468,0,4650,588,2100,1.29,10.38,58,1,0
P02469,1,3408,302,2614,3.19,6.93,76,1,0
P02470,1,770,330,820,38.77,12.92,16,1,0
P02471,0,248,560,1044,37.86,3.24,67,0,0
P02472,1,372,948,1042,19.09,13.07,94,1,0
P02473,1,2926,247,1879,7.66,19.84,37,0,0
P02474,1,3857,282,861,24.91,5.42,63,0,0
P02475,1,4930,286,1479,16.59,9.23,2,1,0
P02476,1,701,939,2369,18.7,0.59,53,1,0
P02477,0,2185,31,2874,13.05,8.68,75,0,0
P02478,1,941,499,2480,3.14,8.12,43,0,0
P02479,0,3914,669,3130,39.56,11.29,81,0,0
P02480,1,793,529,3222,30.91,5.14,29,0,0
P02481,0,677,380,1794,41.73,6.57,74,0,0
P02482,1,1561,62,1463,25.16,12.2,87,1,0
P02483,1,4053,127,1907,49.25,18.17,84,0,0
P02484,0,452,527,2105,48.13,4.7,53,0,0
P02485,1,2466,162,3065,13.59,13.55,47,0,0
P02486,1,3656,957,3645,19.35,10.48,34,0,0
P02487,1,4146,250,750,37.64,2.09,67,0,0
P02488,1,3754,648,1316,38.83,11.31,25,1,0
P02489,1,209,829,181,45.53,14.18,71,0,0
P02490,0,4983,294,1904,32.63,11.97,87,1,0
P02491,0,1926,178,2654,23.76,2.09,55,0,0
P02492,0,4945,228,3149,18.88,17.09,75,1,0
P02493,1,3966,882,960,20.96,0.82,68,1,0
P02494,0,1877,393,104,42.52,4.72,79,1,0
P02495,1,626,691,1284,49.0,12.31,63,0,0
P02496,1,2726,395,2654,2.6,4.36,95,1,0
P02497,1,1458,71,3294,29.01,2.04,28,0,0
P02498,1,2824,317,989,26.0,10.24,96,0,0
P02499,1,1250,898,483,18.81,14.45,77,0,0
P02500,1,4758,594,1725,42.58,8.22,58,0,0
P02501,1,4363,378,2176,28.79,13.97,24,0,0
P02502,1,2163,906,2366,15.66,17.21,71,0,0
P02503,1,1623,135,706,22.21,19.18,26,1,0
P02504,1,1853,729,2556,17.84,4.67,98,0,0
P02505,0,753,620,19,21.5,12.11,21,0,0
P02506,0,1868,377,751,3.56,5.34,70,1,0
P02507,1,181,918,234,5.6,17.42,99,0,0
P02508,1,1513,118,1620,31.18,17.81,46,0,0
P02509,1,902,905,605,34.2,6.44,75,1,0
P02510,1,3344,529,553,31.83,12.91,54,0,0
P02511,0,3453,843,1899,38.15,17.75,8,0,0
P02512,1,3607,934,3421,47.18,10.17,53,0,0
P02513,1,2556,665,2500,43.03,14.41,63,0,0
P02514,1,2139,522,585,20.93,16.02,98,0,0
P02515,1,4244,649,983,10.88,17.44,38,0,0
P02516,1,2164,386,3580,15.59,10.3,82,0,0
P02517,0,2612,573,1650,29.39,18.84,91,0,0
P02518,1,2021,582,422,42.81,12.58,92,1,0
P02519,1,2821,572,3261,35.09,3.03,7,0,0
P02520,1,2281,643,3196,27.15,12.25,26,1,0
P02521,1,1570,572,2053,30.09,5.97,68,0,0
P02522,0,1972,999,457,26.41,7.44,92,1,0
P02523,0,3986,903,1914,48.58,16.18,98,0,0
P02524,0,2244,869,2601,40.8,19.47,32,0,0
P02525,1,2442,268,3641,39.06,17.4,95,0,0
P02526,0,713,523,2569,25.87,6.52,84,0,0
P02527,0,3545,546,3160,16.59,9.07,9,1,0
P02528,1,222,485,845,0.98,19.67,15,1,0
P02529,0,863,437,3182,2.17,18.47,10,0,0
P02530,1,4625,562,550,1.51,19.54,18,0,0
P02531,1,1425,554,1420,49.02,8.66,63,1,0
P02532,1,2304,739,1994,5.72,16.01,51,1,0
P02533,0,653,110,2058,7.11,17.42,76,0,0
P02534,0,1159,321,1645,24.21,0.89,14,0,0
P02535,1,1842,526,496,24.07,5.32,41,0,0
P02536,1,443,176,3087,46.0,17.67,99,0,0
P02537,1,2465,673,3104,3.68,7.77,95,0,0
P02538,0,4669,550,2792,47.86,5.57,82,0,0
P02539,1,4436,537,2536,10.82,5.45,78,0,0
P02540,1,2857,623,3259,48.51,7.51,37,1,0
P02541,1,1280,964,2783,27.07,4.88,85,0,0
P02542,1,3039,943,3642,32.6,0.07,48,1,0
P02543,1,3795,472,2505,15.79,3.45,76,1,0
P02544,1,3637,562,3122,30.59,17.65,83,1,0
P02545,0,3758,993,3342,35.54,1.51,48,0,0
P02546,1,99,878,2511,0.52,8.26,78,0,0
P02547,0,2086,387,2090,1.71,9.13,70,0,0
P02548,1,2310,97,538,49.32,15.56,54,0,0
P02549,1,4245,410,567,22.88,5.05,21,0,0
P02550,0,2737,374,120,46.79,6.19,42,0,0
P02551,0,1607,169,2672,36.49,0.29,49,0,0
P02552,0,2953,55,315,18.65,18.06,83,0,0
P02553,1,3981,732,3069,7.54,13.71,18,0,0
P02554,1,3194,324,1138,48.91,5.26,90,1,0
P02555,0,4339,657,620,29.22,17.75,71,1,0
P02556,1,4682,956,453,9.62,1.73,17,0,0
P02557,1,3092,259,2734,34.08,7.37,9,1,0
P02558,0,2962,640,2671,4.6,11.27,49,0,0
P02559,0,2662,561,611,43.4,10.11,48,1,0
P02560,1,855,339,1543,4.51,13.1,40,1,0
P02561,1,2146,837,958,11.81,5.95,98,0,0
P02562,1,4925,403,2008,4.57,15.16,14,0,0
P02563,0,1386,531,646,5.19,8.11,22,1,0
P02564,0,1716,173,762,26.19,2.51,75,0,0
P02565,1,4151,794,1360,34.35,14.81,26,0,0
P02566,0,1725,537,239,39.42,18.24,5,0,0
P02567,0,1953,159,2781,34.75,7.29,23,0,0
P02568,0,184,9,1409,18.17,11.79,85,1,0
P02569,1,521,593,1168,27.86,13.76,8,0,0
P02570,1,2311,255,2424,46.38,16.63,73,0,0
P02571,1,1248,616,2051,19.38,3.96,61,1,0
P02572,1,1658,651,2841,12.62,11.4,66,0,0
P02573,0,1002,713,2893,25.97,14.81,69,0,0
P02574,1,3227,343,3399,14.87,3.98,89,0,0
P02575,0,3138,535,196,13.09,9.45,77,0,0
P02576,1,1928,372,2436,38.94,9.29,99,1,0
P02577,1,393,434,260,44.54,16.79,41,0,0
P02578,1,1617,933,2650,25.12,15.55,59,1,0
P02579,0,3641,45,1794,38.99,4.64,82,0,0
P02580,1,660,728,1957,9.35,4.66,47,0,0
P02581,0,4164,903,93,27.38,14.47,55,0,0
P02582,1,319,54,1280,31.81,14.79,86,0,0
P02583,1,2224,77,135,24.53,3.58,4,0,0
P02584,1,583,490,2572,5.84,8.22,78,0,0
P02585,1,3600,670,2003,36.71,16.52,93,1,0
P02586,1,581,855,2545,41.95,1.59,96,1,0
P02587,0,3696,271,1201,31.76,7.48,53,0,0
P02588,1,1767,659,2159,8.46,12.89,37,1,0
P02589,0,1556,549,1287,3.73,15.42,18,0,0
P02590,1,1798,110,3485,15.08,13.05,68,0,0
P02591,1,4206,14,368,1.85,7.95,72,0,0
P02592,1,998,77,935,41.96,19.84,70,1,0
P02593,1,757,500,3449,35.15,0.83,23,1,0
P02594,1,282,587,767,28.18,9.9,79,0,0
P02595,0,4896,417,2633,44.48,10.2,9,0,0
P02596,1,130,839,3454,5.5,4.8,84,1,0
P02597,0,1293,274,672,35.72,11.17,20,0,0
P02598,1,60,493,510,7.33,4.4,14,0,0
P02599,0,2211,196,712,3.05,8.87,63,1,0
P02600,0,1548,375,819,6.65,8.63,12,0,0
P02601,1,4367,730,2424,47.55,15.46,70,0,0
P02602,0,1781,62,544,22.02,18.85,39,0,0
P02603,1,37,360,2120,2.45,4.06,7,0,0
P02604,0,3631,972,3021,29.18,19.83,37,0,0
P02605,0,2664,543,503,9.99,18.81,51,1,0
P02606,1,473,990,3423,0.34,2.25,1,0,0
P02607,0,58,744,804,37.92,18.25,21,0,0
P02608,0,2636,109,709,7.74,11.29,3,0,0
P02609,1,2614,676,2372,47.12,17.58,51,1,0
P02610,0,2614,193,387,29.64,18.91,6,0,0
P02611,1,4999,518,2875,4.35,17.18,0,0,0
P02612,0,4478,943,239,10.89,8.06,82,0,0
P02613,0,1411,650,3023,30.54,12.74,57,1,0
P02614,1,84,458,1097,16.91,9.3,61,0,0
P02615,0,1533,854,2078,26.61,7.33,93,0,0
P02616,0,3797,798,2526,39.98,5.01,65,0,0
P02617,0,2674,939,3085,39.63,8.83,54,1,0
P02618,0,2873,300,2764,34.9,16.12,12,0,0
P02619,1,3120,967,1339,44.3,16.88,27,1,0
P02620,0,1090,567,67,9.97,19.16,13,0,0
P02621,1,2834,671,3053,8.86,5.81,2,0,0
P02622,1,4224,495,2585,39.97,13.01,15,0,0
P02623,1,2076,148,1943,16.04,13.88,88,1,0
P02624,1,3190,798,1719,25.61,3.83,45,0,0
P02625,0,4787,768,1672,37.2,7.34,2,0,0
P02626,1,4228,460,290,19.8,6.85,97,0,0
P02627,0,1208,138,974,6.51,19.72,2,0,0
P02628,1,3577,860,2071,33.97,19.17,40,0,0
P02629,1,4741,835,414,40.86,16.44,28,0,0
P02630,0,2581,291,850,0.64,9.46,39,0,0
P02631,1,3787,334,3009,28.13,5.28,18,0,0
P02632,1,515,698,2728,23.47,18.32,19,0,0
P02633,0,2212,834,3107,12.98,5.36,20,0,0
P02634,0,2974,183,2148,8.05,10.44,19,0,0
P02635,1,932,306,545,9.4,4.9,91,0,0
P02636,1,1663,924,2086,36.25,19.43,46,1,0
P02637,1,556,980,2258,26.81,0.84,90,0,0
P02638,1,1671,897,741,49.06,3.49,43,0,0
P02639,1,992,261,1814,12.16,15.3,88,1,0
P02640,1,1628,926,591,47.85,3.03,1,1,0
P02641,0,1691,309,749,25.76,19.59,42,0,0
P02642,0,4852,343,2219,7.3,6.43,56,1,0
P02643,1,1104,423,837,7.41,18.37,87,1,0
P02644,1,1270,656,2489,30.43,13.25,96,0,0
P02645,0,2902,772,3130,41.57,12.68,18,0,0
P02646,0,4744,513,3481,37.39,18.31,89,1,0
P02647,1,1409,825,533,32.78,10.27,63,0,0
P02648,1,3646,523,364,8.61,8.02,45,0,0
P02649,1,1330,260,366,5.42,4.35,40,0,0
P02650,1,4723,361,3415,0.01,2.89,66,0,0
P02651,0,2054,955,1773,5.09,15.84,90,1,0
P02652,0,953,168,2343,38.32,2.56,13,1,0
P02653,0,1842,659,3412,44.76,7.88,19,1,0
P02654,0,2802,199,2653,12.02,8.18,34,0,0
P02655,1,9,384,2803,39.74,13.29,86,0,0
P02656,1,2609,311,2570,9.94,5.57,24,0,0
P02657,1,121,581,1652,12.46,16.76,3,0,0
P02658,1,4782,311,264,11.21,4.15,56,1,0
P02659,0,2560,565,3595,2.59,15.78,1,0,0
P02660,1,3037,394,1061,9.7,17.0,65,0,0
P02661,1,440,770,2034,18.68,3.86,88,0,0
P02662,1,2749,350,3202,20.27,16.19,86,0,0
P02663,0,590,27,381,15.47,14.27,20,0,0
P02664,1,1368,878,3296,25.74,17.49,88,1,0
P02665,1,1989,874,1166,18.9,10.2,90,1,0
P02666,0,1361,631,2478,48.52,4.68,51,0,0
P02667,0,3773,132,388,40.37,18.24,74,0,0
P02668,1,2064,379,2101,46.55,15.8,77,0,0
P02669,1,2415,601,2071,27.87,0.42,80,1,0
P02670,0,2951,527,394,33.92,18.79,14,0,0
P02671,1,2768,286,2680,8.33,18.97,45,1,0
P02672,0,3416,283,2166,37.64,7.11,30,0,0
P02673,1,1576,902,982,11.8,0.2,61,0,0
P02674,0,114,741,3256,7.29,11.05,33,0,0
P02675,1,1368,648,2239,2.09,18.27,35,0,0
P02676,0,138,806,1962,23.61,2.49,43,0,0
P02677,0,4923,226,2534,14.34,11.81,62,0,0
P02678,0,4941,426,2680,49.34,14.64,76,0,0
P02679,0,3373,26,720,12.49,2.69,17,1,0
P02680,1,1315,331,2431,43.33,10.27,80,0,0
P02681,0,73,116,2859,15.82,1.78,44,0,0
P02682,1,3846,88,2393,37.46,11.16,38,0,0
P02683,0,483,618,472,32.99,8.84,91,0,0
P02684,0,4111,732,2723,28.09,5.29,25,0,0
P02685,0,1549,734,1803,20.84,17.06,77,0,0
P02686,0,1359,121,1975,33.56,7.64,74,0,0
P02687,0,1896,893,2050,20.36,14.0,95,0,0
P02688,1,4224,865,3121,27.41,15.81,23,0,0
P02689,1,510,32,924,29.49,3.57,57,0,0
P02690,1,422,602,875,13.37,2.38,94,0,0
P02691,1,2432,695,3575,16.99,0.16,49,0,0
P02692,1,1906,887,3031,0.9,6.12,71,0,0
P02693,0,4327,769,3282,42.61,16.32,38,1,0
P02694,1,958,397,972,37.8,15.46,71,0,0
P02695,1,824,524,3599,9.18,17.44,30,0,0
P02696,1,64,23,3354,18.1,15.21,82,0,0
P02697,1,4928,324,378,21.05,0.48,35,0,0
P02698,0,4710,33,3397,16.72,7.71,38,0,0
P02699,1,3348,246,1321,39.91,0.12,95,1,0
P02700,1,800,854,2185,36.27,0.72,20,0,0
P02701,1,277,18,124,38.36,9.57,22,0,0
P02702,1,1717,29,2981,45.21,7.2,53,0,0
P02703,0,2413,48,3463,29.76,11.17,35,0,0
P02704,0,1238,938,1425,30.73,1.32,14,0,0
P02705,1,4523,911,479,36.1,11.77,1,0,0
P02706,1,1486,179,3472,34.06,1.3,75,1,0
P02707,0,4681,369,2617,43.49,8.47,69,0,0
P02708,0,3298,883,1385,38.51,7.05,37,0,0
P02709,0,4470,999,2113,6.02,4.48,64,0,0
P02710,0,2995,737,3499,46.42,6.24,49,1,0
P02711,1,92,944,2899,34.15,0.01,89,0,0
P02712,1,3531,394,3592,6.36,6.48,86,0,0
P02713,0,1840,589,431,38.6,1.57,0,0,0
P02714,0,3527,495,1958,17.92,18.43,20,0,0
P02715,0,1621,430,3176,40.3,1.49,56,0,0
P02716,0,1561,206,1112,47.77,19.06,18,0,0
P02717,1,1416,34,600,12.76,9.83,28,1,0
P02718,1,2964,761,855,42.87,10.26,49,0,0
P02719,1,4190,582,2053,38.68,15.76,89,1,0
P02720,0,1130,412,157,33.56,13.91,33,0,0
P02721,1,1413,363,3450,19.25,4.74,80,1,0
P02722,1,3597,309,2377,5.49,0.51,81,0,0
P02723,1,3744,981,1126,24.19,15.57,53,0,0
P02724,1,2118,278,222,5.28,2.59,31,0,0
P02725,0,663,151,2449,25.01,11.97,3,1,0
P02726,0,2634,226,1706,41.01,18.85,29,0,0
P02727,0,2774,242,544,49.88,10.99,94,1,0
P02728,0,3969,9,2556,9.9,5.71,17,0,0
P02729,0,3490,828,2231,10.39,3.58,68,1,0
P02730,1,1571,391,2962,40.54,0.54,95,0,0
P02731,1,1523,47,3158,23.45,12.46,28,1,0
P02732,1,987,623,2628,45.79,11.16,11,0,0
P02733,0,3238,203,3451,38.45,9.23,14,0,0
P02734,1,3845,988,537,36.82,3.88,78,0,0
P02735,1,3693,893,1436,5.1,4.73,98,0,0
P02736,1,98,156,2565,1.79,19.17,52,0,0
P02737,1,2288,854,2815,15.84,0.41,34,0,0
P02738,1,1514,25,2342,10.86,7.27,51,0,0
P02739,1,4297,420,3062,35.62,0.78,52,0,0
P02740,0,633,991,259,22.54,3.83,13,1,0
P02741,0,4841,819,3455,26.16,18.66,17,1,0
P02742,0,4585,677,825,40.69,2.99,37,0,0
P02743,0,578,760,3375,23.93,12.02,85,0,0
P02744,0,3959,773,315,27.25,6.94,37,1,0
P02745,1,272,263,745,42.12,12.66,54,0,0
P02746,1,4881,528,718,21.57,17.04,10,0,0
P02747,1,3954,587,1100,4.16,5.73,66,1,0
P02748,0,3927,957,2727,26.09,1.57,52,0,0
P02749,1,452,469,2901,28.97,4.08,77,1,0
P02750,1,1175,253,3450,25.59,8.78,43,0,0
P02751,0,4911,717,460,12.9,10.3,24,0,0
P02752,1,413,545,3127,11.18,18.84,61,0,0
P02753,0,1550,146,2854,18.49,0.32,13,0,0
P02754,0,4526,325,1104,8.31,15.15,46,1,0
P02755,1,4990,337,1702,33.3,1.45,94,0,0
P02756,0,1946,739,3247,30.73,1.56,88,0,0
P02757,1,191,117,2840,31.62,13.08,54,1,0
P02758,1,40,164,2977,11.24,18.18,82,1,0
P02759,1,1859,549,1406,12.33,5.75,11,0,0
P02760,0,1332,910,2196,39.37,5.39,6,0,0
P02761,0,3449,869,2815,34.51,12.35,48,0,0
P02762,0,135,807,3352,43.76,15.53,13,0,0
P02763,1,4201,648,2392,20.18,17.38,28,1,0
P02764,1,4614,820,1813,27.37,4.99,46,1,0
P02765,0,1941,757,1814,36.94,14.8,13,0,0
P02766,1,1565,197,3480,48.71,6.14,86,0,0
P02767,1,4221,373,1741,49.48,10.9,50,1,0
P02768,0,388,577,973,49.96,3.82,13,0,0
P02769,1,1558,591,921,44.53,2.92,86,0,0
P02770,1,2121,563,29,31.98,18.71,7,0,0
P02771,0,1028,128,2777,0.35,10.94,76,1,0
P02772,0,3534,413,3493,34.98,0.09,99,1,0
P02773,1,81,379,981,11.93,15.87,64,0,0
P02774,1,775,879,230,2.86,13.82,36,1,0
P02775,1,3038,992,3430,34.86,6.52,89,0,0
P02776,1,4373,0,1185,37.8,9.28,67,1,0
P02777,0,2887,166,2776,32.97,9.0,15,1,0
P02778,0,1878,15,1251,18.26,5.5,88,1,0
P02779,1,2271,656,1244,25.55,19.61,82,1,0
P02780,0,1607,111,2793,46.75,10.88,19,0,0
P02781,0,3139,367,1096,36.48,17.95,89,0,0
P02782,1,605,101,398,25.23,11.71,95,0,0
P02783,1,4735,593,94,29.67,13.8,66,0,0
P02784,1,3414,405,1963,46.38,0.59,70,0,0
P02785,1,3665,981,474,19.69,10.24,31,1,0
P02786,0,2144,506,3166,5.09,14.43,68,0,0
P02787,1,4270,610,1929,16.29,2.44,84,0,0
P02788,0,3765,670,1778,20.76,13.57,29,0,0
P02789,1,1376,39,774,13.65,1.69,19,1,0
P02790,1,3462,666,1147,26.45,16.14,57,0,0
P02791,1,347,547,2847,15.24,19.56,28,1,0
P02792,1,0,380,1523,5.16,12.53,23,1,0
P02793,1,62,758,2991,9.4,1.54,0,1,0
P02794,0,1783,515,3070,45.91,11.74,88,0,0
P02795,1,3814,496,620,31.48,14.82,26,1,0
P02796,1,225,885,2907,15.72,18.66,88,0,0
P02797,0,1042,964,963,18.35,0.91,20,1,0
P02798,1,844,280,3119,24.67,15.5,16,0,0
P02799,1,2680,350,2860,33.66,2.65,91,0,0
P02800,0,4119,333,2142,29.11,15.81,31,0,0
P02801,1,1234,925,1500,46.63,17.77,43,0,0
P02802,1,1984,942,2080,31.29,17.22,97,1,0
P02803,1,4256,760,3189,45.54,13.06,21,0,0
P02804,1,1278,523,3322,0.27,10.02,41,0,0
P02805,1,1594,282,1326,44.53,17.49,82,0,0
P02806,1,2551,940,121,36.07,10.38,61,0,0
P02807,1,1952,727,217,8.61,3.8,47,0,0
P02808,0,1695,318,1076,13.15,18.86,7,0,0
P02809,1,954,822,3197,27.14,7.47,1,1,0
P02810,1,3291,413,1182,6.25,12.49,4,0,0
P02811,0,356,593,1694,39.27,3.98,27,0,0
P02812,1,3595,13,794,39.56,2.21,3,0,0
P02813,1,968,55,1624,15.05,11.02,52,0,0
P02814,0,241,402,175,3.49,11.09,99,1,0
P02815,1,3446,341,291,49.44,7.39,0,1,0
P02816,1,4234,793,3230,12.54,6.23,78,1,0
P02817,1,2144,198,490,3.38,7.48,76,0,0
P02818,0,146,859,2808,16.5,15.9,94,1,0
P02819,0,542,677,3428,48.45,7.15,80,0,0
P02820,0,691,964,633,39.65,18.43,5,0,0
P02821,1,1025,291,1260,24.02,2.26,87,1,0
P02822,0,4050,657,3499,15.27,18.63,54,1,0
P02823,1,4005,440,2172,21.17,13.79,51,0,0
P02824,0,3359,77,3386,0.87,6.89,76,0,0
P02825,0,2951,111,3350,35.92,0.14,84,0,0
P02826,1,729,534,1890,4.98,16.05,23,0,0
P02827,1,4499,374,603,25.95,19.39,61,1,0
P02828,0,2555,115,2985,28.29,19.65,55,0,0
P02829,1,1150,141,1128,0.08,8.47,85,1,0
P02830,0,1735,991,1065,48.99,1.41,92,1,0
P02831,1,1038,196,3468,15.11,6.28,23,1,0
P02832,1,2912,789,1664,3.86,6.19,75,1,0
P02833,0,4840,539,1483,42.72,2.05,19,0,0
P02834,0,2540,298,490,7.6,10.49,33,0,0
P02835,0,4414,75,564,1.25,12.09,14,0,0
P02836,1,1242,529,167,24.73,14.58,50,1,0
P02837,1,772,99,758,6.5,1.02,3,0,0
P02838,0,1916,478,1197,49.12,5.51,52,1,0
P02839,1,3412,972,3443,0.52,7.1,13,0,0
P02840,0,2499,467,1904,2.56,17.84,64,1,0
P02841,0,3440,635,1173,41.66,18.03,32,1,0
P02842,1,3545,876,2296,11.99,5.2,49,1,0
P02843,1,1213,291,1650,45.58,9.75,62,1,0
P02844,1,2931,124,179,15.56,8.5,49,0,0
P02845,1,418,518,3191,3.49,10.53,92,0,0
P02846,0,3781,22,27,0.53,5.72,73,1,0
P02847,1,4960,161,1844,14.13,9.26,35,1,0
P02848,0,788,628,2164,23.69,2.91,77,0,0
P02849,1,1871,505,2750,0.05,14.19,85,0,0
P02850,0,4590,881,2704,29.06,7.39,96,1,0
P02851,1,2025,863,2879,16.68,10.85,91,0,0
